115,S04D26,Drift,18.59,0.06,14.37,2.085,0,11.44,1.518,0,0,0,0,0,0
116,S04B1,Drift,18.69,0.1,14.6,2.092,0,11.3,1.527,0,0,0,0,0,0
117,S04D27,Drift,18.74,0.05,14.71,2.095,0,11.23,1.531,0,0,0,0,0,0
118,S04D28,Rcollimator,18.99,0.25,15.3,2.112,0,10.89,1.554,0,0,0,0,0,0
119,S04D29,Drift,19.04,0.05,15.43,2.115,0,10.82,1.559,0,0,0,0,0,0
120,S04B2,Drift,19.14,0.1,15.67,2.122,0,10.69,1.568,0,0,0,0,0,0
121,S04D30,Drift,19.19,0.05,15.79,2.125,0,10.63,1.573,0,0,0,0,0,0
122,S04D31,Drift,19.234,0.043,15.9,2.128,0,10.57,1.577,0,0,0,0,0,0
123,S04S3,Instrument,19.234,0,15.9,2.128,0,10.57,1.577,0,0,0,0,0,0
124,S04D32,Drift,19.31,0.077,16.09,2.133,0,10.48,1.584,0,0,0,0,0,0
125,S04D33,Drift,19.385,0.075,16.28,2.137,0,10.38,1.591,0,0,0,0,0,0
126,S04K3,Kicker,19.435,0.05,16.41,2.14,0,10.32,1.596,0,0,0,0,0,0
127,S04D34,Drift,19.485,0.05,16.53,2.143,0,10.26,1.601,0,0,0,0,0,0
128,S04BPM3,Monitor,19.52,0.035,16.62,2.145,0,10.22,1.604,0,0,0,0,0,0
129,S04D35,Drift,19.878,0.357,17.56,2.166,0,9.81,1.64,0,0,0,0,0,0
130,S04D36,Drift,20.235,0.357,18.54,2.186,0,9.44,1.677,0,0,0,0,0,0
131,S04BPM4,Monitor,20.445,0.21,19.14,2.197,0,9.24,1.7,0,0,0,0,0,0
132,S04D37,Drift,20.489,0.043,19.26,2.2,0,9.19,1.704,0,0,0,0,0,0
133,S04S4,Instrument,20.489,0,19.26,2.2,0,9.19,1.704,0,0,0,0,0,0
134,S04D38,Drift,20.565,0.077,19.48,2.203,0,9.12,1.713,0,0,0,0,0,0
135,S04D39,Drift,20.615,0.05,19.63,2.206,0,9.08,1.718,0,0,0,0,0,0
136,S04B3,Drift,20.715,0.1,19.92,2.211,0,8.99,1.729,0,0,0,0,0,0
137,S04D40,Drift,20.765,0.05,20.07,2.214,0,8.95,1.735,0,0,0,0,0,0
138,S04D41,Drift,21.015,0.25,20.82,2.226,0,8.74,1.763,0,0,0,0,0,0
139,S04D42,Drift,21.065,0.05,20.97,2.228,0,8.7,1.769,0,0,0,0,0,0
140,S04B4,Drift,21.165,0.1,21.28,2.233,0,8.62,1.78,0,0,0,0,0,0
141,S04D43,Drift,21.215,0.05,21.44,2.235,0,8.59,1.786,0,0,0,0,0,0
142,S04D44,Drift,21.272,0.057,21.61,2.238,0,8.55,1.793,0,0,0,0,0,0
143,S04D45,Drift,21.315,0.043,21.75,2.24,0,8.51,1.798,0,0,0,0,0,0
144,S04S5,Instrument,21.315,0,21.75,2.24,0,8.51,1.798,0,0,0,0,0,0
145,S04D46,Drift,21.392,0.077,21.99,2.243,0,8.46,1.807,0,0,0,0,0,0
146,S04D47,Drift,21.435,0.043,22.13,2.245,0,8.43,1.812,0,0,0,0,0,0
147,S04D48,Drift,21.453,0.018,22.19,2.246,0,8.42,1.814,0,0,0,0,0,0
148,S04Q5,Quadrupole,21.615,0.162,22.56,2.253,0,8.37,1.833,0,0,0.253635185,0,0,0
149,S04D49,Drift,21.645,0.03,22.6,2.255,0,8.37,1.837,0,0,0,0,0,0
150,S04D50,Drift,21.705,0.06,22.68,2.257,0,8.37,1.844,0,0,0,0,0,0
151,S04K4,Kicker,21.755,0.05,22.75,2.26,0,8.38,1.85,0,0,0,0,0,0
152,S04D51,Drift,21.78,0.025,22.79,2.261,0,8.38,1.853,0,0,0,0,0,0
153,S04D52,Drift,21.935,0.155,23.01,2.267,0,8.4,1.872,0,0,0,0,0,0
154,S04D53,Drift,21.953,0.018,23.03,2.268,0,8.4,1.874,0,0,0,0,0,0
155,S04Q6,Quadrupole,22.115,0.162,23,2.275,0,8.52,1.893,0,0,0.433246914,0,0,0
156,S04D54,Drift,22.145,0.03,22.95,2.277,0,8.56,1.896,0,0,0,0,0,0
157,S04D55,Drift,22.195,0.05,22.86,2.279,0,8.63,1.902,0,0,0,0,0,0
158,S04BPM5,Monitor,22.405,0.21,22.49,2.288,0,8.93,1.926,0,0,0,0,0,0
159,S04D56,Drift,22.453,0.048,22.4,2.29,0,9,1.932,0,0,0,0,0,0
160,S04Q7,Quadrupole,22.615,0.162,21.82,2.297,0,9.37,1.949,0,0,0.52180679,0,0,0
161,S04D57,Drift,22.645,0.03,21.66,2.299,0,9.47,1.952,0,0,0,0,0,0
162,S04D58,Drift,22.74,0.095,21.15,2.303,0,9.77,1.962,0,0,0,0,0,0
163,S04D59,Drift,22.765,0.025,21.02,2.304,0,9.85,1.965,0,0,0,0,0,0
164,S04K5,Kicker,22.815,0.05,20.75,2.307,0,10.01,1.97,0,0,0,0,0,0
165,S04D60,Drift,22.84,0.025,20.62,2.308,0,10.09,1.972,0,0,0,0,0,0
166,S04D61,Drift,22.945,0.105,20.07,2.313,0,10.44,1.983,0,0,0,0,0,0
